"","Fecha y Hora","Fecha","Hora","Integrante","Mensaje","Tipo de Mensaje","Cantidad Emojis"
"265","3/2/22 14:48:33","3/02/2022",14:48:33,"Pau","Siii","texto",0
"266","3/2/22 14:48:35","3/02/2022",14:48:35,"Sol","Yo voy a estar estudiandoo","texto",0
"267","3/2/22 14:48:37","3/02/2022",14:48:37,"Michu","Yo no tengo plata","texto",0
"268","3/2/22 14:48:38","3/02/2022",14:48:38,"Michu",":(","texto",0
"269","3/2/22 14:48:40","3/02/2022",14:48:40,"Sol","adjunto= 00002771-STICKER-2022-02-03-14-48-40.webp","sticker",0
"270","3/2/22 14:49:24","3/02/2022",14:49:24,"Pau","Empeze con dolor de garganta","texto",0
"271","3/2/22 14:49:38","3/02/2022",14:49:38,"Pau","Asi que nunca estuve mal por suerte","texto",0
"272","3/2/22 14:49:42","3/02/2022",14:49:42,"Pau","Tipo normal","texto",0
"273","3/2/22 14:49:51","3/02/2022",14:49:51,"Michu","Noo mal fla","texto",0
"274","3/2/22 15:02:19","3/02/2022",15:02:19,"Pali","niiiiiiiii","texto",0
"275","3/2/22 15:02:22","3/02/2022",15:02:22,"Pali","que paja","texto",0
"276","3/2/22 15:02:36","3/02/2022",15:02:36,"Pali","avisa como","texto",0
"277","3/2/22 15:02:39","3/02/2022",15:02:39,"Pali","adjunto= 00002779-STICKER-2022-02-03-15-02-39.webp","sticker",0
"278","3/2/22 15:02:45","3/02/2022",15:02:45,"Pali","ojalá negativo ❤️","texto",1
"279","3/2/22 15:10:17","3/02/2022",15:10:17,"Pau","Daleeeeee","texto",0
"280","3/2/22 15:10:19","3/02/2022",15:10:19,"Pau","Aviso","texto",0
"281","3/2/22 15:10:33","3/02/2022",15:10:33,"Pau","Me vine a una farmacia que una mina subio que tiene","texto",0
"282","3/2/22 15:10:39","3/02/2022",15:10:39,"Pau","EAPERO QUE TENGAN TESTS","texto",0
"283","3/2/22 15:10:40","3/02/2022",15:10:40,"Pau","LPMMM","texto",0
"284","3/2/22 15:12:39","3/02/2022",15:12:39,"Michu","DALE QUE DALE","texto",0
"285","3/2/22 15:15:45","3/02/2022",15:15:45,"Pau","HAY","texto",0
"286","3/2/22 15:15:46","3/02/2022",15:15:46,"Pau","PERO","texto",0
"287","3/2/22 15:15:55","3/02/2022",15:15:55,"Pau","TENGO QUE SACAR UNA FOTOCOPIA DEL DNI","texto",0
"288","3/2/22 15:15:57","3/02/2022",15:15:57,"Pau","CONCUABEIWKENP","texto",0
"289","3/2/22 15:15:57","3/02/2022",15:15:57,"Michu","QUE","texto",0
"290","3/2/22 15:15:59","3/02/2022",15:15:59,"Michu","QUE JODIDOS","texto",0
"291","3/2/22 15:16:10","3/02/2022",15:16:10,"Michu","Eu igual antes de q te lo vendan pediles q se fijen que esten todos los componentes","texto",0
"292","3/2/22 15:16:15","3/02/2022",15:16:15,"Michu","Porq a mi hermana le llego uno incompleto","texto",0
"293","3/2/22 15:16:21","3/02/2022",15:16:21,"Michu","Como q le faltaba el hisopo algo asi","texto",0
"294","3/2/22 15:24:20","3/02/2022",15:24:20,"Pali","BOOOOOOE QUE PESADOS","texto",0
"295","3/2/22 15:24:28","3/02/2022",15:24:28,"Pau","adjunto= 00002797-AUDIO-2022-02-03-15-24-27.opus","audio",0
"296","3/2/22 15:24:47","3/02/2022",15:24:47,"Pali","adjunto= 00002798-STICKER-2022-02-03-15-24-47.webp","sticker",0
"297","3/2/22 15:24:50","3/02/2022",15:24:50,"Pali","AJAJAJAJAJAJAJAJ","texto",0
"298","3/2/22 15:24:57","3/02/2022",15:24:57,"Pali","20 PEsoooooo","texto",0
"299","3/2/22 15:32:11","3/02/2022",15:32:11,"Sol","Q hijo de puta","texto",0
"300","3/2/22 15:34:39","3/02/2022",15:34:39,"Pau","Aparte le pregunte cual es el minimo de la tarjeta de credito","texto",0
"301","3/2/22 15:34:43","3/02/2022",15:34:43,"Pau","Y me dijo 500 p","texto",0
"302","3/2/22 15:34:53","3/02/2022",15:34:53,"Pau","Entonces agarre 5 powerades","texto",0
"303","3/2/22 15:35:13","3/02/2022",15:35:13,"Pau","Y me miro con cara de orrrrrto","texto",0
"304","3/2/22 15:35:27","3/02/2022",15:35:27,"Pau","Y le di la tarjeta y me miro como el orto y me dijo es tarjeta de debito?","texto",0
"305","3/2/22 15:35:29","3/02/2022",15:35:29,"Pau","Y le dije no","texto",0
"306","3/2/22 15:35:43","3/02/2022",15:35:43,"Pau","Y me dijo solo atiendo con tarjeta de debito y efectivo","texto",0
"307","3/2/22 15:35:48","3/02/2022",15:35:48,"Pau","Viejo sorrrrrrdo","texto",0
"308","3/2/22 15:35:54","3/02/2022",15:35:54,"Pau","adjunto= 00002810-STICKER-2022-02-03-15-35-54.webp","sticker",0
"309","3/2/22 15:47:51","3/02/2022",15:47:51,"Sol","Uuu q viejo conchudo","texto",0
"310","3/2/22 15:49:06","3/02/2022",15:49:06,"Delfi","MOOOOOO JAJAJAJAJJAJAJAJAJAJAJAJA","texto",0
"311","3/2/22 15:49:09","3/02/2022",15:49:09,"Delfi","PERO LPMMMM","texto",0
"312","3/2/22 15:49:13","3/02/2022",15:49:13,"Delfi","PAU y mercado pago?","texto",0
"313","3/2/22 15:50:57","3/02/2022",15:50:57,"Pau","Solo con debito me dijo el viejo puto","texto",0
"314","3/2/22 15:51:13","3/02/2022",15:51:13,"Pau","Ahora estpy en la farmacia y tienen tests finalmente","texto",0
"315","3/2/22 15:51:17","3/02/2022",15:51:17,"Pau","PERO EL SISTEMA NO LES ANDA","texto",0
"316","3/2/22 15:51:26","3/02/2022",15:51:26,"Pau","tipo les aparece que no hay stock cuando si hay","texto",0
"317","3/2/22 15:51:30","3/02/2022",15:51:30,"Michu","ME ESTAS JODIENDO","texto",0
"318","3/2/22 15:51:32","3/02/2022",15:51:32,"Pau","Entonces no me lo pueden vemder","texto",0
"319","3/2/22 15:51:37","3/02/2022",15:51:37,"Michu","Dios que ineptos de mierrrrda","texto",0
"320","3/2/22 15:51:39","3/02/2022",15:51:39,"Michu","Chupala","texto",0
"321","3/2/22 15:51:41","3/02/2022",15:51:41,"Pau","Me dijo que me vaya","texto",0
"322","3/2/22 15:51:40","3/02/2022",15:51:40,"Delfi","NOOOO QUE","texto",0
"323","3/2/22 15:51:41","3/02/2022",15:51:41,"Delfi","A LV","texto",0
"324","3/2/22 15:51:48","3/02/2022",15:51:48,"Pau","Y le dije que voy a esperar aca","texto",0
"325","3/2/22 15:52:02","3/02/2022",15:52:02,"Delfi","que gedes no lo pueden vender en negro?????","texto",0
"326","3/2/22 15:52:03","3/02/2022",15:52:03,"Delfi","dea","texto",0
"327","3/2/22 15:52:05","3/02/2022",15:52:05,"Pau","Hasta que ande el sistema","texto",0
"328","3/2/22 15:52:15","3/02/2022",15:52:15,"Pau","Que mierda","texto",0
"329","3/2/22 15:52:18","3/02/2022",15:52:18,"Pau","adjunto= 00002831-PHOTO-2022-02-03-15-52-17.jpg","photo",0
"330","3/2/22 15:52:43","3/02/2022",15:52:43,"Pau","adjunto= 00002832-PHOTO-2022-02-03-15-52-42.jpg","photo",0
"331","3/2/22 15:52:49","3/02/2022",15:52:49,"Michu","Deciles tengo covid y no me ouedo testear x tu culpa me quedo aca comtagiando todo el aire hasta q me lo bendas","texto",0
"332","3/2/22 15:52:51","3/02/2022",15:52:51,"Michu","Vendqs","texto",0
"333","3/2/22 15:52:51","3/02/2022",15:52:51,"Michu","Xd","texto",0
"334","3/2/22 15:53:08","3/02/2022",15:53:08,"Michu","adjunto= 00002836-STICKER-2022-02-03-15-53-08.webp","sticker",0
"335","3/2/22 15:53:31","3/02/2022",15:53:31,"Delfi","JAJAJAJAJA","texto",0
"336","3/2/22 15:53:33","3/02/2022",15:53:33,"Delfi","AAALLV","texto",0
"337","3/2/22 15:54:00","3/02/2022",15:54:00,"Pau","JAJAJAJAJAAJAJAJAJAJAJAJAJAAJAJAJJAA","texto",0
"338","3/2/22 15:54:08","3/02/2022",15:54:08,"Pau","adjunto= 00002840-PHOTO-2022-02-03-15-54-08.jpg","photo",0
"339","3/2/22 15:54:11","3/02/2022",15:54:11,"Pau","Si","texto",0
"340","3/2/22 15:54:15","3/02/2022",15:54:15,"Pau","GOZANDOOOO","texto",0
"341","3/2/22 15:54:21","3/02/2022",15:54:21,"Michu","JAJAJAJAJSJSJSJSJJSJS","texto",0
"342","3/2/22 15:54:23","3/02/2022",15:54:23,"Michu","Perfecto.","texto",0
"343","3/2/22 15:59:55","3/02/2022",15:59:55,"Pali","alameda","texto",0
"344","3/2/22 15:59:58","3/02/2022",15:59:58,"Pali","mierda","texto",0
"345","3/2/22 15:59:59","3/02/2022",15:59:59,"Pali","que onda","texto",0
"346","3/2/22 16:00:03","3/02/2022",16:00:03,"Pali","te atendieron?","texto",0
"347","3/2/22 16:18:23","3/02/2022",16:18:23,"Pau","adjunto= 00002849-PHOTO-2022-02-03-16-18-22.jpg","photo",0
"348","3/2/22 17:04:08","3/02/2022",17:04:08,"Michu","VAAAAMAAAAAA","texto",0
"349","3/2/22 17:04:11","3/02/2022",17:04:11,"Michu","La puta que te pario","texto",0
"350","3/2/22 17:06:09","3/02/2022",17:06:09,"Pau","Me dio negativo","texto",0
"351","3/2/22 17:06:14","3/02/2022",17:06:14,"Pau","Pero yo creo que dio mal","texto",0
"352","3/2/22 17:06:41","3/02/2022",17:06:41,"Pau","Asi que voy a seguir aislada hasta el dia que me agarro el dolor de garganta","texto",0
"353","3/2/22 17:06:49","3/02/2022",17:06:49,"Pau","O sea para","texto",0
"354","3/2/22 17:33:41","3/02/2022",17:33:41,"Michu","Ufff","texto",0
"355","3/2/22 17:33:42","3/02/2022",17:33:42,"Michu","Uw paja","texto",0
"356","3/2/22 17:33:43","3/02/2022",17:33:43,"Michu","Que*","texto",0
"357","3/2/22 17:33:50","3/02/2022",17:33:50,"Michu","No saber si es vdd o es el test","texto",0
"358","3/2/22 17:33:57","3/02/2022",17:33:57,"Michu","Pero re si","texto",0
"359","3/2/22 17:33:59","3/02/2022",17:33:59,"Michu","Va por ahi","texto",0
"360","3/2/22 17:34:02","3/02/2022",17:34:02,"Pau","Jajajaja si","texto",0
"361","3/2/22 17:34:10","3/02/2022",17:34:10,"Pau","En conclusion si","texto",0
"362","3/2/22 19:48:00","3/02/2022",19:48:00,"Sofi","che no van a ir a black cream hoy al final o si?","texto",0
"363","3/2/22 19:54:38","3/02/2022",19:54:38,"Michu","Habia hoy?","texto",0
"364","3/2/22 19:54:39","3/02/2022",19:54:39,"Michu","Ni sabia","texto",0
"365","3/2/22 20:29:08","3/02/2022",20:29:08,"Delfi","oooo","texto",0
"366","3/2/22 20:29:12","3/02/2022",20:29:12,"Delfi","me acabo de despertar sorry","texto",0
"367","3/2/22 20:29:15","3/02/2022",20:29:15,"Delfi","yo por mi si","texto",0
"368","3/2/22 20:29:37","3/02/2022",20:29:37,"Delfi","quieren ir??????🥳🥳🥳🥳","texto",4
"369","3/2/22 20:29:50","3/02/2022",20:29:50,"Delfi","si","texto",0
"370","3/2/22 20:30:42","3/02/2022",20:30:42,"Michu","Yo igual rip","texto",0
"371","3/2/22 20:30:48","3/02/2022",20:30:48,"Michu","Tengo q ir a microcentro a las 9","texto",0
"372","3/2/22 20:30:48","3/02/2022",20:30:48,"Michu","Am","texto",0
"373","3/2/22 20:30:50","3/02/2022",20:30:50,"Michu","Lol","texto",0
"374","3/2/22 20:31:32","3/02/2022",20:31:32,"Sofi","uuuuu","texto",0
"375","3/2/22 20:31:39","3/02/2022",20:31:39,"Sofi","viene valen desps de comer s casa","texto",0
"376","3/2/22 20:31:42","3/02/2022",20:31:42,"Sofi","pero","texto",0
"377","3/2/22 20:31:49","3/02/2022",20:31:49,"Sofi","el tema es q laburo mañana","texto",0
"378","3/2/22 20:31:51","3/02/2022",20:31:51,"Sofi","☹️","texto",1
"379","3/2/22 20:32:09","3/02/2022",20:32:09,"Pau","adjunto= 00002881-STICKER-2022-02-03-20-32-08.webp","sticker",0
"380","3/2/22 20:32:32","3/02/2022",20:32:32,"Delfi","yo tmb","texto",0
"381","3/2/22 20:32:37","3/02/2022",20:32:37,"Delfi","adjunto= 00002883-PHOTO-2022-02-03-20-32-37.jpg","photo",0
"382","3/2/22 20:51:52","3/02/2022",20:51:52,"Pau","JAJAJA lo llame a mi papa para darle el test de covid","texto",0
"383","3/2/22 20:52:07","3/02/2022",20:52:07,"Pau","Y me dijo que es esto? Y le dije que estoy embarazada","texto",0
"384","3/2/22 20:52:19","3/02/2022",20:52:19,"Pau","Y me dijo ""en serio 😃😃😃??????""","texto",3
"385","3/2/22 20:52:23","3/02/2022",20:52:23,"Pau","JAJAJAJAJAJA NO.","texto",0
"386","3/2/22 20:52:29","3/02/2022",20:52:29,"Pali","NOOOOOOOOOOOOOOOOOOOOOOOOO","texto",0
"387","3/2/22 20:52:32","3/02/2022",20:52:32,"Pali","adjunto= 00002889-STICKER-2022-02-03-20-52-32.webp","sticker",0
"388","3/2/22 20:52:33","3/02/2022",20:52:33,"Pali","adjunto= 00002890-STICKER-2022-02-03-20-52-33.webp","sticker",0
"389","3/2/22 20:52:34","3/02/2022",20:52:34,"Pali","adjunto= 00002891-STICKER-2022-02-03-20-52-34.webp","sticker",0
"390","3/2/22 20:52:38","3/02/2022",20:52:38,"Pau","adjunto= 00002892-STICKER-2022-02-03-20-52-38.webp","sticker",0
"391","3/2/22 20:52:42","3/02/2022",20:52:42,"Pali","NOOOOOOOOOOOOOOOO","texto",0
"392","3/2/22 20:52:46","3/02/2022",20:52:46,"Pali","adjunto= 00002894-STICKER-2022-02-03-20-52-46.webp","sticker",0
"393","3/2/22 20:53:00","3/02/2022",20:53:00,"Pali","SE SALE?????????","texto",0
"394","3/2/22 20:53:07","3/02/2022",20:53:07,"Pau","Se quedo como 😐(????","texto",1
"395","3/2/22 21:00:57","3/02/2022",21:00:57,"Michu","NOOOOOOOO","texto",0
"396","3/2/22 21:00:59","3/02/2022",21:00:59,"Michu","LA PEOR TIRO","texto",0
"397","3/2/22 21:01:11","3/02/2022",21:01:11,"Michu","JAJAJAJSJAJAJAJA","texto",0
"398","3/2/22 21:01:31","3/02/2022",21:01:31,"Taty","JAJAJJAAJAJAJAJJAJA ME ESTAS JODIENDO JAJAJAJJAAJJ!!!!","texto",0
"399","3/2/22 21:10:58","3/02/2022",21:10:58,"Sol","JAJAJAJAJAJAJAJAJA","texto",0
"400","3/2/22 22:09:39","3/02/2022",22:09:39,"Michu","adjunto= 00002902-PHOTO-2022-02-03-22-09-39.jpg","photo",0
"401","3/2/22 22:09:41","3/02/2022",22:09:41,"Michu","Hola","texto",0
"402","3/2/22 22:09:44","3/02/2022",22:09:44,"Michu","!!!!!","texto",0
"403","3/2/22 22:09:58","3/02/2022",22:09:58,"Pau","?????","texto",0
"404","3/2/22 22:10:01","3/02/2022",22:10:01,"Pau","Thats not toto","texto",0
"405","3/2/22 22:10:05","3/02/2022",22:10:05,"Pau","QUE HICISTE CON TOTO","texto",0
"406","3/2/22 22:10:10","3/02/2022",22:10:10,"Michu","JAJAJAJAJAJA","texto",0
"407","3/2/22 22:10:13","3/02/2022",22:10:13,"Michu","Toto esta exiliado","texto",0
"408","3/2/22 22:10:13","3/02/2022",22:10:13,"Michu","Ahre","texto",0
"409","3/2/22 22:10:19","3/02/2022",22:10:19,"Pau","adjunto= 00002911-STICKER-2022-02-03-22-10-18.webp","sticker",0
"410","3/2/22 22:10:21","3/02/2022",22:10:21,"Michu","adjunto= 00002912-PHOTO-2022-02-03-22-10-21.jpg","photo",0
"411","3/2/22 22:13:56","3/02/2022",22:13:56,"Sofi","JAJAJA","texto",0
"412","3/2/22 22:33:01","3/02/2022",22:33:01,"Valen","Nono me MIERO muerta quien es eseeeee","texto",0
"413","3/2/22 22:33:20","3/02/2022",22:33:20,"Valen","JJAJAJAJAJA pay lo a le dijiste a tu papa lpmmmmm","texto",0
"414","3/2/22 22:35:32","3/02/2022",22:35:32,"Pau","adjunto= 00002916-STICKER-2022-02-03-22-35-31.webp","sticker",0
"415","3/2/22 22:40:54","3/02/2022",22:40:54,"Pali","Y ESEEEEEBICHOOOOOOOOI??????????","texto",0
"416","3/2/22 22:41:12","3/02/2022",22:41:12,"Pali","adjunto= 00002918-STICKER-2022-02-03-22-41-12.webp","sticker",0
"417","3/2/22 23:23:45","3/02/2022",23:23:45,"Taty","AI LAS OREJAS","texto",0
"418","3/2/22 23:23:56","3/02/2022",23:23:56,"Taty","TENGO MUCHAS GANAS DE TOCARLAS","texto",0
"419","3/2/22 23:40:36","3/02/2022",23:40:36,"Pau","Alfuien puede probar en entrar aca y me dice si le da error?","texto",0
"420","3/2/22 23:40:45","3/02/2022",23:40:45,"Pau","https://www.behance.net/gallery/136617613/Marcos-Solari","texto",0
"421","3/2/22 23:49:26","3/02/2022",23:49:26,"Sofi","no me da error","texto",0
"422","3/2/22 23:49:29","3/02/2022",23:49:29,"Sofi","entendi terror","texto",0
"423","3/2/22 23:49:31","3/02/2022",23:49:31,"Sofi","yo tipo","texto",0
"424","3/2/22 23:49:32","3/02/2022",23:49:32,"Sofi","porqie","texto",0
"425","3/2/22 23:49:34","3/02/2022",23:49:34,"Sofi","jjjaajaja","texto",0
"426","3/2/22 23:49:39","3/02/2022",23:49:39,"Pau","Jajajaja","texto",0
"427","3/2/22 23:49:44","3/02/2022",23:49:44,"Pau","Podes ver las fotos??","texto",0
"428","3/2/22 23:49:54","3/02/2022",23:49:54,"Pau","O te tira una pantalla negra?","texto",0
"429","4/2/22 0:37:19","4/02/2022",00:37:19,"Sofi","pau","texto",0
"430","4/2/22 0:37:22","4/02/2022",00:37:22,"Sofi","las veo","texto",0
"431","4/2/22 0:41:24","4/02/2022",00:41:24,"Pau","Perfectooooo","texto",0
"432","4/2/22 0:41:26","4/02/2022",00:41:26,"Pau","Graciasssss","texto",0
"433","4/2/22 0:47:18","4/02/2022",00:47:18,"Michu","Siii las ceo re god 😍😍😍😍","texto",4
"434","4/2/22 0:47:26","4/02/2022",00:47:26,"Michu","TINA","texto",0
"435","4/2/22 0:47:32","4/02/2022",00:47:32,"Michu","LA NUEVA MASCOTA DE LA FAMILIA","texto",0
"436","4/2/22 0:47:33","4/02/2022",00:47:33,"Michu","🥺🥺🥺🥺","texto",4
"437","4/2/22 0:47:35","4/02/2022",00:47:35,"Michu","La amo","texto",0
"438","4/2/22 0:47:39","4/02/2022",00:47:39,"Michu","De por bida","texto",0
"439","4/2/22 1:37:28","4/02/2022",01:37:28,"Delfi","yo las puedo verrr","texto",0
"440","4/2/22 1:46:06","4/02/2022",01:46:06,"Pau","Graciasssss por fijarte","texto",0
"441","4/2/22 2:39:13","4/02/2022",02:39:13,"Pau","Alguna esta despierta??us","texto",0
"442","4/2/22 9:43:05","4/02/2022",09:43:05,"Pali","EN SERIO??????","texto",0
"443","4/2/22 9:43:09","4/02/2022",09:43:09,"Pali","como se llama!!!!!","texto",0
"444","4/2/22 9:43:32","4/02/2022",09:43:32,"Pali","AAAAAAAA ES MUJER ???????????ME HAGO MIERDA","texto",0
"445","4/2/22 9:44:18","4/02/2022",09:44:18,"Taty","que lindo nombreeeee","texto",0
"446","4/2/22 9:44:20","4/02/2022",09:44:20,"Taty","🥺🥺🥺🥺🥺","texto",5
"447","4/2/22 9:44:31","4/02/2022",09:44:31,"Valen","Nono eu la quiero conocer","texto",0
"448","4/2/22 9:45:03","4/02/2022",09:45:03,"Michu","😌😌😌😌","texto",4
"449","4/2/22 9:45:07","4/02/2022",09:45:07,"Michu","Me cae bien el nombre","texto",0
"450","4/2/22 9:45:23","4/02/2022",09:45:23,"Pali","AAAAA TINA NO HABÍA LEÍDO ESO","texto",0
"451","4/2/22 9:45:36","4/02/2022",09:45:36,"Pali","QUE AMOR","texto",0
"452","4/2/22 11:21:24","4/02/2022",11:21:24,"Taty","Mal !!","texto",0
"453","4/2/22 11:36:50","4/02/2022",11:36:50,"Michu","Chiiii","texto",0
"454","4/2/22 11:54:50","4/02/2022",11:54:50,"Sofi","adjunto= 00002956-PHOTO-2022-02-04-11-54-50.jpg","photo",0
"455","4/2/22 11:55:57","4/02/2022",11:55:57,"Pali","JAJAJAJAJAJAJ","texto",0
"456","4/2/22 11:56:04","4/02/2022",11:56:04,"Pali","adjunto= 00002958-STICKER-2022-02-04-11-56-04.webp","sticker",0
"457","4/2/22 12:05:32","4/02/2022",12:05:32,"Sol","adjunto= 00002959-STICKER-2022-02-04-12-05-32.webp","sticker",0
"458","4/2/22 12:24:06","4/02/2022",12:24:06,"Sofi","adjunto= 00002960-PHOTO-2022-02-04-12-24-06.jpg","photo",0
"459","4/2/22 12:24:32","4/02/2022",12:24:32,"Sofi","soñe que estabamls en una fiesta y despues le chupaba la concha como suavizamos la historia…?","texto",0
"460","4/2/22 12:29:24","4/02/2022",12:29:24,"Taty","JJAAJJAJJAJAJAJAJAJ!!!","texto",0
"461","4/2/22 12:29:33","4/02/2022",12:29:33,"Taty","No la suavizamos !!!","texto",0
"462","4/2/22 12:31:12","4/02/2022",12:31:12,"Sofi","JAJAJAJAJA","texto",0
"463","4/2/22 12:31:19","4/02/2022",12:31:19,"Sofi","LE DIJIMOS QUE ESTABAMOS EN UNA FIESTA.","texto",0
"464","4/2/22 12:31:21","4/02/2022",12:31:21,"Sofi","punto final","texto",0
"465","4/2/22 12:38:03","4/02/2022",12:38:03,"Pali","adjunto= 00002967-STICKER-2022-02-04-12-38-03.webp","sticker",0
"466","4/2/22 12:42:05","4/02/2022",12:42:05,"Pali","alguna esta para hacer algo TIPO después de almorzar","texto",0
"467","4/2/22 12:42:08","4/02/2022",12:42:08,"Pali","adjunto= 00002969-STICKER-2022-02-04-12-42-08.webp","sticker",0
"468","4/2/22 12:42:25","4/02/2022",12:42:25,"Pali","hasta la trde tipo 4","texto",0
"469","4/2/22 12:42:31","4/02/2022",12:42:31,"Pali","RE DE LOS HORARIOS A","texto",0
"470","4/2/22 12:42:34","4/02/2022",12:42:34,"Pali","adjunto= 00002972-STICKER-2022-02-04-12-42-34.webp","sticker",0
"471","4/2/22 12:45:42","4/02/2022",12:45:42,"Sofi","JAJAJAJAJAJAJAJAJA","texto",0
"472","4/2/22 12:45:43","4/02/2022",12:45:43,"Sofi","POR DONDE","texto",0
"473","4/2/22 12:46:05","4/02/2022",12:46:05,"Taty","JAJAJJ","texto",0
"474","4/2/22 12:46:16","4/02/2022",12:46:16,"Taty","yo no puedo porque estoy estudiando uwu","texto",0
"475","4/2/22 12:46:29","4/02/2022",12:46:29,"Taty","adjunto= 00002977-STICKER-2022-02-04-12-46-29.webp","sticker",0
"476","4/2/22 12:47:55","4/02/2022",12:47:55,"Pali","POR DONDE SEA","texto",0
"477","4/2/22 12:48:03","4/02/2022",12:48:03,"Pali","AH","texto",0
"478","4/2/22 12:48:09","4/02/2022",12:48:09,"Pali","malísimo !","texto",0
"479","4/2/22 12:48:25","4/02/2022",12:48:25,"Pali","yo ya estudié ah voy por el capítulo 3 ni lo arranque SON OCHOOOOOO","texto",0
"480","4/2/22 12:55:32","4/02/2022",12:55:32,"Taty","Ya se :(","texto",0
"481","4/2/22 13:17:52","4/02/2022",13:17:52,"Michu","Same :(","texto",0
"482","4/2/22 13:17:54","4/02/2022",13:17:54,"Michu","adjunto= 00002984-STICKER-2022-02-04-13-17-54.webp","sticker",0
"483","4/2/22 13:18:40","4/02/2022",13:18:40,"Sofi","adjunto= 00002985-AUDIO-2022-02-04-13-18-40.opus","audio",0
"484","4/2/22 16:37:34","4/02/2022",16:37:34,"Pau","Hola perdon lei re tarde","texto",0
"485","4/2/22 16:37:40","4/02/2022",16:37:40,"Pau","Tengo que estudiar","texto",0
"486","4/2/22 16:37:42","4/02/2022",16:37:42,"Pau",":/","texto",0
"487","4/2/22 20:25:40","4/02/2022",20:25:40,"Sofi","que planes hoy?","texto",0
"488","4/2/22 20:30:16","4/02/2022",20:30:16,"Michu","Mimir","texto",0
"489","4/2/22 20:30:17","4/02/2022",20:30:17,"Michu","Dea","texto",0
"490","4/2/22 20:31:08","4/02/2022",20:31:08,"Delfi","yo toy en la boca","texto",0
"491","4/2/22 20:31:13","4/02/2022",20:31:13,"Delfi","voy a crobar hoy","texto",0
"492","4/2/22 20:39:21","4/02/2022",20:39:21,"Sol","Estudiar y mimir🪦","texto",1
"493","4/2/22 20:42:07","4/02/2022",20:42:07,"Michu","adjunto= 00002995-PHOTO-2022-02-04-20-42-07.jpg","photo",0
"494","4/2/22 20:42:14","4/02/2022",20:42:14,"Michu","adjunto= 00002996-PHOTO-2022-02-04-20-42-14.jpg","photo",0
"495","4/2/22 20:42:29","4/02/2022",20:42:29,"Sol","JAJAAJJAAJAJAJJAJAJAJAJJAAJJAAJAJAJAJ ALV","texto",0
"496","4/2/22 20:43:30","4/02/2022",20:43:30,"Michu","JAJAJAJAJAJAJAJAJAJAJAJA","texto",0
"497","4/2/22 20:43:33","4/02/2022",20:43:33,"Michu","La vdd no entiendo","texto",0
"498","4/2/22 20:43:36","4/02/2022",20:43:36,"Michu","Para mi es photoshop","texto",0
"499","4/2/22 20:49:49","4/02/2022",20:49:49,"Pau","JAJAJAJAJAA","texto",0
"500","4/2/22 21:11:45","4/02/2022",21:11:45,"Sofi","bueno no se hace nada entonces?","texto",0
"501","4/2/22 21:35:19","4/02/2022",21:35:19,"Pau","adjunto= 00003003-PHOTO-2022-02-04-21-35-18.jpg","photo",0
"502","4/2/22 22:35:51","4/02/2022",22:35:51,"Delfi","eu alfinal alguna quiere ir a tecno moon mañana?","texto",0
"503","4/2/22 22:35:54","4/02/2022",22:35:54,"Delfi","a la que es de día","texto",0
"504","4/2/22 22:36:06","4/02/2022",22:36:06,"Delfi","sofi conseguite frees","texto",0
"505","4/2/22 22:47:49","4/02/2022",22:47:49,"Sofi","JAJAJA","texto",0
"506","4/2/22 22:47:56","4/02/2022",22:47:56,"Sofi","si viene luna yo la veo a ella ❤️‍🩹","texto",2
"507","4/2/22 22:48:00","4/02/2022",22:48:00,"Sofi","igual freo q no viene","texto",0
"508","4/2/22 22:48:02","4/02/2022",22:48:02,"Sofi","pero ella sale","texto",0
"509","4/2/22 22:48:07","4/02/2022",22:48:07,"Sofi","asi que vienen a la pary conmigo","texto",0
