Fecha y Hora,Fecha,Hora,Integrante,Mensaje,Tipo de Mensaje,Cantidad Emojis
3/2/22 15:24:20,3/02/2022,15:24:20,Pali,BOOOOOOE QUE PESADOS,texto,
3/2/22 15:24:28,3/02/2022,15:24:28,Pau,adjunto= 00002797-AUDIO-2022-02-03-15-24-27.opus,audio,
3/2/22 15:24:47,3/02/2022,15:24:47,Pali,adjunto= 00002798-STICKER-2022-02-03-15-24-47.webp,sticker,
3/2/22 15:24:50,3/02/2022,15:24:50,Pali,AJAJAJAJAJAJAJAJ,texto,
3/2/22 15:24:57,3/02/2022,15:24:57,Pali,20 PEsoooooo,texto,
3/2/22 15:32:11,3/02/2022,15:32:11,Sol,Q hijo de puta,texto,
3/2/22 15:34:39,3/02/2022,15:34:39,Pau,Aparte le pregunte cual es el minimo de la tarjeta de credito,texto,
3/2/22 15:34:43,3/02/2022,15:34:43,Pau,Y me dijo 500 p,texto,
3/2/22 15:34:53,3/02/2022,15:34:53,Pau,Entonces agarre 5 powerades,texto,
3/2/22 15:35:13,3/02/2022,15:35:13,Pau,Y me miro con cara de orrrrrto,texto,
3/2/22 15:35:27,3/02/2022,15:35:27,Pau,Y le di la tarjeta y me miro como el orto y me dijo es tarjeta de debito?,texto,
3/2/22 15:35:29,3/02/2022,15:35:29,Pau,Y le dije no,texto,
3/2/22 15:35:43,3/02/2022,15:35:43,Pau,Y me dijo solo atiendo con tarjeta de debito y efectivo,texto,
3/2/22 15:35:48,3/02/2022,15:35:48,Pau,Viejo sorrrrrrdo,texto,
3/2/22 15:35:54,3/02/2022,15:35:54,Pau,adjunto= 00002810-STICKER-2022-02-03-15-35-54.webp,sticker,
3/2/22 15:47:51,3/02/2022,15:47:51,Sol,Uuu q viejo conchudo,texto,
3/2/22 15:49:06,3/02/2022,15:49:06,Delfi,MOOOOOO JAJAJAJAJJAJAJAJAJAJAJAJA,texto,
3/2/22 15:49:09,3/02/2022,15:49:09,Delfi,PERO LPMMMM,texto,
3/2/22 15:49:13,3/02/2022,15:49:13,Delfi,PAU y mercado pago?,texto,
3/2/22 15:50:57,3/02/2022,15:50:57,Pau,Solo con debito me dijo el viejo puto,texto,
3/2/22 15:51:13,3/02/2022,15:51:13,Pau,Ahora estpy en la farmacia y tienen tests finalmente,texto,
3/2/22 15:51:17,3/02/2022,15:51:17,Pau,PERO EL SISTEMA NO LES ANDA,texto,
3/2/22 15:51:26,3/02/2022,15:51:26,Pau,tipo les aparece que no hay stock cuando si hay,texto,
3/2/22 15:51:30,3/02/2022,15:51:30,Michu,ME ESTAS JODIENDO,texto,
3/2/22 15:51:32,3/02/2022,15:51:32,Pau,Entonces no me lo pueden vemder,texto,
3/2/22 15:51:37,3/02/2022,15:51:37,Michu,Dios que ineptos de mierrrrda,texto,
3/2/22 15:51:39,3/02/2022,15:51:39,Michu,Chupala,texto,
3/2/22 15:51:41,3/02/2022,15:51:41,Pau,Me dijo que me vaya,texto,
3/2/22 15:51:40,3/02/2022,15:51:40,Delfi,NOOOO QUE,texto,
3/2/22 15:51:41,3/02/2022,15:51:41,Delfi,A LV,texto,
3/2/22 15:51:48,3/02/2022,15:51:48,Pau,Y le dije que voy a esperar aca,texto,
3/2/22 15:52:02,3/02/2022,15:52:02,Delfi,que gedes no lo pueden vender en negro?????,texto,
3/2/22 15:52:03,3/02/2022,15:52:03,Delfi,dea,texto,
3/2/22 15:52:05,3/02/2022,15:52:05,Pau,Hasta que ande el sistema,texto,
3/2/22 15:52:15,3/02/2022,15:52:15,Pau,Que mierda,texto,
3/2/22 15:52:18,3/02/2022,15:52:18,Pau,adjunto= 00002831-PHOTO-2022-02-03-15-52-17.jpg,photo,
3/2/22 15:52:43,3/02/2022,15:52:43,Pau,adjunto= 00002832-PHOTO-2022-02-03-15-52-42.jpg,photo,
3/2/22 15:52:49,3/02/2022,15:52:49,Michu,Deciles tengo covid y no me ouedo testear x tu culpa me quedo aca comtagiando todo el aire hasta q me lo bendas,texto,
3/2/22 15:52:51,3/02/2022,15:52:51,Michu,Vendqs,texto,
3/2/22 15:52:51,3/02/2022,15:52:51,Michu,Xd,texto,
3/2/22 15:53:08,3/02/2022,15:53:08,Michu,adjunto= 00002836-STICKER-2022-02-03-15-53-08.webp,sticker,
3/2/22 15:53:31,3/02/2022,15:53:31,Delfi,JAJAJAJAJA,texto,
3/2/22 15:53:33,3/02/2022,15:53:33,Delfi,AAALLV,texto,
3/2/22 15:54:00,3/02/2022,15:54:00,Pau,JAJAJAJAJAAJAJAJAJAJAJAJAJAAJAJAJJAA,texto,
3/2/22 15:54:08,3/02/2022,15:54:08,Pau,adjunto= 00002840-PHOTO-2022-02-03-15-54-08.jpg,photo,
3/2/22 15:54:11,3/02/2022,15:54:11,Pau,Si,texto,
3/2/22 15:54:15,3/02/2022,15:54:15,Pau,GOZANDOOOO,texto,
3/2/22 15:54:21,3/02/2022,15:54:21,Michu,JAJAJAJAJSJSJSJSJJSJS,texto,
3/2/22 15:54:23,3/02/2022,15:54:23,Michu,Perfecto.,texto,
3/2/22 15:59:55,3/02/2022,15:59:55,Pali,alameda,texto,
3/2/22 15:59:58,3/02/2022,15:59:58,Pali,mierda,texto,
3/2/22 15:59:59,3/02/2022,15:59:59,Pali,que onda,texto,
3/2/22 16:00:03,3/02/2022,16:00:03,Pali,te atendieron?,texto,
3/2/22 16:18:23,3/02/2022,16:18:23,Pau,adjunto= 00002849-PHOTO-2022-02-03-16-18-22.jpg,photo,
3/2/22 17:04:08,3/02/2022,17:04:08,Michu,VAAAAMAAAAAA,texto,
3/2/22 17:04:11,3/02/2022,17:04:11,Michu,La puta que te pario,texto,
3/2/22 17:06:09,3/02/2022,17:06:09,Pau,Me dio negativo,texto,
3/2/22 17:06:14,3/02/2022,17:06:14,Pau,Pero yo creo que dio mal,texto,
3/2/22 17:06:41,3/02/2022,17:06:41,Pau,Asi que voy a seguir aislada hasta el dia que me agarro el dolor de garganta,texto,
3/2/22 17:06:49,3/02/2022,17:06:49,Pau,O sea para,texto,
3/2/22 17:33:41,3/02/2022,17:33:41,Michu,Ufff,texto,
3/2/22 17:33:42,3/02/2022,17:33:42,Michu,Uw paja,texto,
3/2/22 17:33:43,3/02/2022,17:33:43,Michu,Que*,texto,
3/2/22 17:33:50,3/02/2022,17:33:50,Michu,No saber si es vdd o es el test,texto,
3/2/22 17:33:57,3/02/2022,17:33:57,Michu,Pero re si,texto,
3/2/22 17:33:59,3/02/2022,17:33:59,Michu,Va por ahi,texto,
3/2/22 17:34:02,3/02/2022,17:34:02,Pau,Jajajaja si,texto,
3/2/22 17:34:10,3/02/2022,17:34:10,Pau,En conclusion si,texto,
3/2/22 19:48:00,3/02/2022,19:48:00,Sofi,che no van a ir a black cream hoy al final o si?,texto,
3/2/22 19:54:38,3/02/2022,19:54:38,Michu,Habia hoy?,texto,
3/2/22 19:54:39,3/02/2022,19:54:39,Michu,Ni sabia,texto,
3/2/22 20:29:08,3/02/2022,20:29:08,Delfi,oooo,texto,
3/2/22 20:29:12,3/02/2022,20:29:12,Delfi,me acabo de despertar sorry,texto,
3/2/22 20:29:15,3/02/2022,20:29:15,Delfi,yo por mi si,texto,
3/2/22 20:29:37,3/02/2022,20:29:37,Delfi,quieren ir??????🥳🥳🥳🥳,texto,
3/2/22 20:29:50,3/02/2022,20:29:50,Delfi,si,texto,
3/2/22 20:30:42,3/02/2022,20:30:42,Michu,Yo igual rip,texto,
3/2/22 20:30:48,3/02/2022,20:30:48,Michu,Tengo q ir a microcentro a las 9,texto,
3/2/22 20:30:48,3/02/2022,20:30:48,Michu,Am,texto,
3/2/22 20:30:50,3/02/2022,20:30:50,Michu,Lol,texto,
3/2/22 20:31:32,3/02/2022,20:31:32,Sofi,uuuuu,texto,
3/2/22 20:31:39,3/02/2022,20:31:39,Sofi,viene valen desps de comer s casa,texto,
3/2/22 20:31:42,3/02/2022,20:31:42,Sofi,pero,texto,
3/2/22 20:31:49,3/02/2022,20:31:49,Sofi,el tema es q laburo mañana,texto,
3/2/22 20:31:51,3/02/2022,20:31:51,Sofi,☹️,texto,
3/2/22 20:32:09,3/02/2022,20:32:09,Pau,adjunto= 00002881-STICKER-2022-02-03-20-32-08.webp,sticker,
3/2/22 20:32:32,3/02/2022,20:32:32,Delfi,yo tmb,texto,
3/2/22 20:32:37,3/02/2022,20:32:37,Delfi,adjunto= 00002883-PHOTO-2022-02-03-20-32-37.jpg,photo,
3/2/22 20:51:52,3/02/2022,20:51:52,Pau,JAJAJA lo llame a mi papa para darle el test de covid,texto,
3/2/22 20:52:07,3/02/2022,20:52:07,Pau,Y me dijo que es esto? Y le dije que estoy embarazada,texto,
3/2/22 20:52:19,3/02/2022,20:52:19,Pau,"Y me dijo ""en serio 😃😃😃??????""",texto,
3/2/22 20:52:23,3/02/2022,20:52:23,Pau,JAJAJAJAJAJA NO.,texto,
3/2/22 20:52:29,3/02/2022,20:52:29,Pali,NOOOOOOOOOOOOOOOOOOOOOOOOO,texto,
3/2/22 20:52:32,3/02/2022,20:52:32,Pali,adjunto= 00002889-STICKER-2022-02-03-20-52-32.webp,sticker,
3/2/22 20:52:33,3/02/2022,20:52:33,Pali,adjunto= 00002890-STICKER-2022-02-03-20-52-33.webp,sticker,
3/2/22 20:52:34,3/02/2022,20:52:34,Pali,adjunto= 00002891-STICKER-2022-02-03-20-52-34.webp,sticker,
3/2/22 20:52:38,3/02/2022,20:52:38,Pau,adjunto= 00002892-STICKER-2022-02-03-20-52-38.webp,sticker,
3/2/22 20:52:42,3/02/2022,20:52:42,Pali,NOOOOOOOOOOOOOOOO,texto,
3/2/22 20:52:46,3/02/2022,20:52:46,Pali,adjunto= 00002894-STICKER-2022-02-03-20-52-46.webp,sticker,
3/2/22 20:53:00,3/02/2022,20:53:00,Pali,SE SALE?????????,texto,
3/2/22 20:53:07,3/02/2022,20:53:07,Pau,Se quedo como 😐(????,texto,
3/2/22 21:00:57,3/02/2022,21:00:57,Michu,NOOOOOOOO,texto,
3/2/22 21:00:59,3/02/2022,21:00:59,Michu,LA PEOR TIRO,texto,
3/2/22 21:01:11,3/02/2022,21:01:11,Michu,JAJAJAJSJAJAJAJA,texto,
3/2/22 21:01:31,3/02/2022,21:01:31,Taty,JAJAJJAAJAJAJAJJAJA ME ESTAS JODIENDO JAJAJAJJAAJJ!!!!,texto,
3/2/22 21:10:58,3/02/2022,21:10:58,Sol,JAJAJAJAJAJAJAJAJA,texto,
3/2/22 22:09:39,3/02/2022,22:09:39,Michu,adjunto= 00002902-PHOTO-2022-02-03-22-09-39.jpg,photo,
3/2/22 22:09:41,3/02/2022,22:09:41,Michu,Hola,texto,
3/2/22 22:09:44,3/02/2022,22:09:44,Michu,!!!!!,texto,
3/2/22 22:09:58,3/02/2022,22:09:58,Pau,?????,texto,
3/2/22 22:10:01,3/02/2022,22:10:01,Pau,Thats not toto,texto,
3/2/22 22:10:05,3/02/2022,22:10:05,Pau,QUE HICISTE CON TOTO,texto,
3/2/22 22:10:10,3/02/2022,22:10:10,Michu,JAJAJAJAJAJA,texto,
3/2/22 22:10:13,3/02/2022,22:10:13,Michu,Toto esta exiliado,texto,
3/2/22 22:10:13,3/02/2022,22:10:13,Michu,Ahre,texto,
3/2/22 22:10:19,3/02/2022,22:10:19,Pau,adjunto= 00002911-STICKER-2022-02-03-22-10-18.webp,sticker,
3/2/22 22:10:21,3/02/2022,22:10:21,Michu,adjunto= 00002912-PHOTO-2022-02-03-22-10-21.jpg,photo,
3/2/22 22:13:56,3/02/2022,22:13:56,Sofi,JAJAJA,texto,
3/2/22 22:33:01,3/02/2022,22:33:01,Valen,Nono me MIERO muerta quien es eseeeee,texto,
3/2/22 22:33:20,3/02/2022,22:33:20,Valen,JJAJAJAJAJA pay lo a le dijiste a tu papa lpmmmmm,texto,
3/2/22 22:35:32,3/02/2022,22:35:32,Pau,adjunto= 00002916-STICKER-2022-02-03-22-35-31.webp,sticker,
3/2/22 22:40:54,3/02/2022,22:40:54,Pali,Y ESEEEEEBICHOOOOOOOOI??????????,texto,
3/2/22 22:41:12,3/02/2022,22:41:12,Pali,adjunto= 00002918-STICKER-2022-02-03-22-41-12.webp,sticker,
3/2/22 23:23:45,3/02/2022,23:23:45,Taty,AI LAS OREJAS,texto,
3/2/22 23:23:56,3/02/2022,23:23:56,Taty,TENGO MUCHAS GANAS DE TOCARLAS,texto,
3/2/22 23:40:36,3/02/2022,23:40:36,Pau,Alfuien puede probar en entrar aca y me dice si le da error?,texto,
3/2/22 23:40:45,3/02/2022,23:40:45,Pau,https://www.behance.net/gallery/136617613/Marcos-Solari,texto,
3/2/22 23:49:26,3/02/2022,23:49:26,Sofi,no me da error,texto,
3/2/22 23:49:29,3/02/2022,23:49:29,Sofi,entendi terror,texto,
3/2/22 23:49:31,3/02/2022,23:49:31,Sofi,yo tipo,texto,
3/2/22 23:49:32,3/02/2022,23:49:32,Sofi,porqie,texto,
3/2/22 23:49:34,3/02/2022,23:49:34,Sofi,jjjaajaja,texto,
3/2/22 23:49:39,3/02/2022,23:49:39,Pau,Jajajaja,texto,
3/2/22 23:49:44,3/02/2022,23:49:44,Pau,Podes ver las fotos??,texto,
3/2/22 23:49:54,3/02/2022,23:49:54,Pau,O te tira una pantalla negra?,texto,
4/2/22 0:37:19,4/02/2022,0:37:19,Sofi,pau,texto,
4/2/22 0:37:22,4/02/2022,0:37:22,Sofi,las veo,texto,
4/2/22 0:41:24,4/02/2022,0:41:24,Pau,Perfectooooo,texto,
4/2/22 0:41:26,4/02/2022,0:41:26,Pau,Graciasssss,texto,
4/2/22 0:47:18,4/02/2022,0:47:18,Michu,Siii las ceo re god 😍😍😍😍,texto,
4/2/22 0:47:26,4/02/2022,0:47:26,Michu,TINA,texto,
4/2/22 0:47:32,4/02/2022,0:47:32,Michu,LA NUEVA MASCOTA DE LA FAMILIA,texto,
4/2/22 0:47:33,4/02/2022,0:47:33,Michu,🥺🥺🥺🥺,texto,
4/2/22 0:47:35,4/02/2022,0:47:35,Michu,La amo,texto,
4/2/22 0:47:39,4/02/2022,0:47:39,Michu,De por bida,texto,
4/2/22 1:37:28,4/02/2022,1:37:28,Delfi,yo las puedo verrr,texto,
4/2/22 1:46:06,4/02/2022,1:46:06,Pau,Graciasssss por fijarte,texto,
4/2/22 2:39:13,4/02/2022,2:39:13,Pau,Alguna esta despierta??us,texto,
4/2/22 9:43:05,4/02/2022,9:43:05,Pali,EN SERIO??????,texto,
4/2/22 9:43:09,4/02/2022,9:43:09,Pali,como se llama!!!!!,texto,
4/2/22 9:43:32,4/02/2022,9:43:32,Pali,AAAAAAAA ES MUJER ???????????ME HAGO MIERDA,texto,
4/2/22 9:44:18,4/02/2022,9:44:18,Taty,que lindo nombreeeee,texto,
4/2/22 9:44:20,4/02/2022,9:44:20,Taty,🥺🥺🥺🥺🥺,texto,
4/2/22 9:44:31,4/02/2022,9:44:31,Valen,Nono eu la quiero conocer,texto,
4/2/22 9:45:03,4/02/2022,9:45:03,Michu,😌😌😌😌,texto,
4/2/22 9:45:07,4/02/2022,9:45:07,Michu,Me cae bien el nombre,texto,
4/2/22 9:45:23,4/02/2022,9:45:23,Pali,AAAAA TINA NO HABÍA LEÍDO ESO,texto,
4/2/22 9:45:36,4/02/2022,9:45:36,Pali,QUE AMOR,texto,
4/2/22 11:21:24,4/02/2022,11:21:24,Taty,Mal !!,texto,
4/2/22 11:36:50,4/02/2022,11:36:50,Michu,Chiiii,texto,
4/2/22 11:54:50,4/02/2022,11:54:50,Sofi,adjunto= 00002956-PHOTO-2022-02-04-11-54-50.jpg,photo,
4/2/22 11:55:57,4/02/2022,11:55:57,Pali,JAJAJAJAJAJAJ,texto,
4/2/22 11:56:04,4/02/2022,11:56:04,Pali,adjunto= 00002958-STICKER-2022-02-04-11-56-04.webp,sticker,
4/2/22 12:05:32,4/02/2022,12:05:32,Sol,adjunto= 00002959-STICKER-2022-02-04-12-05-32.webp,sticker,
4/2/22 12:24:06,4/02/2022,12:24:06,Sofi,adjunto= 00002960-PHOTO-2022-02-04-12-24-06.jpg,photo,
4/2/22 12:24:32,4/02/2022,12:24:32,Sofi,soñe que estabamls en una fiesta y despues le chupaba la concha como suavizamos la historia…?,texto,
4/2/22 12:29:24,4/02/2022,12:29:24,Taty,JJAAJJAJJAJAJAJAJAJ!!!,texto,
4/2/22 12:29:33,4/02/2022,12:29:33,Taty,No la suavizamos !!!,texto,
4/2/22 12:31:12,4/02/2022,12:31:12,Sofi,JAJAJAJAJA,texto,
4/2/22 12:31:19,4/02/2022,12:31:19,Sofi,LE DIJIMOS QUE ESTABAMOS EN UNA FIESTA.,texto,
4/2/22 12:31:21,4/02/2022,12:31:21,Sofi,punto final,texto,
4/2/22 12:38:03,4/02/2022,12:38:03,Pali,adjunto= 00002967-STICKER-2022-02-04-12-38-03.webp,sticker,
4/2/22 12:42:05,4/02/2022,12:42:05,Pali,alguna esta para hacer algo TIPO después de almorzar,texto,
4/2/22 12:42:08,4/02/2022,12:42:08,Pali,adjunto= 00002969-STICKER-2022-02-04-12-42-08.webp,sticker,
4/2/22 12:42:25,4/02/2022,12:42:25,Pali,hasta la trde tipo 4,texto,
4/2/22 12:42:31,4/02/2022,12:42:31,Pali,RE DE LOS HORARIOS A,texto,
4/2/22 12:42:34,4/02/2022,12:42:34,Pali,adjunto= 00002972-STICKER-2022-02-04-12-42-34.webp,sticker,
4/2/22 12:45:42,4/02/2022,12:45:42,Sofi,JAJAJAJAJAJAJAJAJA,texto,
4/2/22 12:45:43,4/02/2022,12:45:43,Sofi,POR DONDE,texto,
4/2/22 12:46:05,4/02/2022,12:46:05,Taty,JAJAJJ,texto,
4/2/22 12:46:16,4/02/2022,12:46:16,Taty,yo no puedo porque estoy estudiando uwu,texto,
4/2/22 12:46:29,4/02/2022,12:46:29,Taty,adjunto= 00002977-STICKER-2022-02-04-12-46-29.webp,sticker,
4/2/22 12:47:55,4/02/2022,12:47:55,Pali,POR DONDE SEA,texto,
4/2/22 12:48:03,4/02/2022,12:48:03,Pali,AH,texto,
4/2/22 12:48:09,4/02/2022,12:48:09,Pali,malísimo !,texto,
4/2/22 12:48:25,4/02/2022,12:48:25,Pali,yo ya estudié ah voy por el capítulo 3 ni lo arranque SON OCHOOOOOO,texto,
4/2/22 12:55:32,4/02/2022,12:55:32,Taty,Ya se :(,texto,
4/2/22 13:17:52,4/02/2022,13:17:52,Michu,Same :(,texto,
4/2/22 13:17:54,4/02/2022,13:17:54,Michu,adjunto= 00002984-STICKER-2022-02-04-13-17-54.webp,sticker,
4/2/22 13:18:40,4/02/2022,13:18:40,Sofi,adjunto= 00002985-AUDIO-2022-02-04-13-18-40.opus,audio,
4/2/22 16:37:34,4/02/2022,16:37:34,Pau,Hola perdon lei re tarde,texto,
4/2/22 16:37:40,4/02/2022,16:37:40,Pau,Tengo que estudiar,texto,
4/2/22 16:37:42,4/02/2022,16:37:42,Pau,:/,texto,
4/2/22 20:25:40,4/02/2022,20:25:40,Sofi,que planes hoy?,texto,
4/2/22 20:30:16,4/02/2022,20:30:16,Michu,Mimir,texto,
4/2/22 20:30:17,4/02/2022,20:30:17,Michu,Dea,texto,
4/2/22 20:31:08,4/02/2022,20:31:08,Delfi,yo toy en la boca,texto,
4/2/22 20:31:13,4/02/2022,20:31:13,Delfi,voy a crobar hoy,texto,
4/2/22 20:39:21,4/02/2022,20:39:21,Sol,Estudiar y mimir🪦,texto,
4/2/22 20:42:07,4/02/2022,20:42:07,Michu,adjunto= 00002995-PHOTO-2022-02-04-20-42-07.jpg,photo,
4/2/22 20:42:14,4/02/2022,20:42:14,Michu,adjunto= 00002996-PHOTO-2022-02-04-20-42-14.jpg,photo,
4/2/22 20:42:29,4/02/2022,20:42:29,Sol,JAJAAJJAAJAJAJJAJAJAJAJJAAJJAAJAJAJAJ ALV,texto,
4/2/22 20:43:30,4/02/2022,20:43:30,Michu,JAJAJAJAJAJAJAJAJAJAJAJA,texto,
4/2/22 20:43:33,4/02/2022,20:43:33,Michu,La vdd no entiendo,texto,
4/2/22 20:43:36,4/02/2022,20:43:36,Michu,Para mi es photoshop,texto,
4/2/22 20:49:49,4/02/2022,20:49:49,Pau,JAJAJAJAJAA,texto,
4/2/22 21:11:45,4/02/2022,21:11:45,Sofi,bueno no se hace nada entonces?,texto,
4/2/22 21:35:19,4/02/2022,21:35:19,Pau,adjunto= 00003003-PHOTO-2022-02-04-21-35-18.jpg,photo,
4/2/22 22:35:51,4/02/2022,22:35:51,Delfi,eu alfinal alguna quiere ir a tecno moon mañana?,texto,
4/2/22 22:35:54,4/02/2022,22:35:54,Delfi,a la que es de día,texto,
4/2/22 22:36:06,4/02/2022,22:36:06,Delfi,sofi conseguite frees,texto,
4/2/22 22:47:49,4/02/2022,22:47:49,Sofi,JAJAJA,texto,
4/2/22 22:47:56,4/02/2022,22:47:56,Sofi,si viene luna yo la veo a ella ❤️‍🩹,texto,
4/2/22 22:48:00,4/02/2022,22:48:00,Sofi,igual freo q no viene,texto,
4/2/22 22:48:02,4/02/2022,22:48:02,Sofi,pero ella sale,texto,
4/2/22 22:48:07,4/02/2022,22:48:07,Sofi,asi que vienen a la pary conmigo,texto,
4/2/22 22:48:09,4/02/2022,22:48:09,Sofi,drogas,texto,
4/2/22 22:48:16,4/02/2022,22:48:16,Delfi,OOOO,texto,
4/2/22 22:48:19,4/02/2022,22:48:19,Delfi,zi.,texto,
4/2/22 22:53:14,4/02/2022,22:53:14,Sofi,adjunto= 00003015-PHOTO-2022-02-04-22-53-14.jpg,photo,
4/2/22 23:33:10,4/02/2022,23:33:10,Pau,adjunto= 00003016-PHOTO-2022-02-04-23-33-10.jpg,photo,
4/2/22 23:33:55,4/02/2022,23:33:55,Pau,adjunto= 00003017-STICKER-2022-02-04-23-33-54.webp,sticker,
5/2/22 1:47:42,5/02/2022,1:47:42,Pali,puede ser puede ser,texto,
5/2/22 1:47:50,5/02/2022,1:47:50,Pali,hay free?,texto,
5/2/22 1:47:58,5/02/2022,1:47:58,Pali,huelo a barato ?,texto,
5/2/22 1:48:41,5/02/2022,1:48:41,Pali,huelo a NO PAGAR😱🐁🐁🐁🐀🐀???????,texto,
5/2/22 3:41:29,5/02/2022,3:41:29,Delfi,CHICAS,texto,
5/2/22 3:41:39,5/02/2022,3:41:39,Delfi,ESTOY A 2 metros de chita y de catriel,texto,
5/2/22 3:42:30,5/02/2022,3:42:30,Delfi,en el vip de crobar,texto,
5/2/22 3:55:48,5/02/2022,3:55:48,Sofi,nos podes hacer pasar?,texto,
5/2/22 3:55:50,5/02/2022,3:55:50,Sofi,ni ahi,texto,
5/2/22 3:55:51,5/02/2022,3:55:51,Sofi,JAJAJAJAJA,texto,
5/2/22 3:56:00,5/02/2022,3:56:00,Sofi,clari dice a la pija,texto,
5/2/22 3:56:03,5/02/2022,3:56:03,Sofi,yo no xq me caen mal,texto,
5/2/22 3:57:12,5/02/2022,3:57:12,Pau,adjunto= 00003030-STICKER-2022-02-05-03-57-12.webp,sticker,
5/2/22 3:57:19,5/02/2022,3:57:19,Pau,JAJAJA porque,texto,
5/2/22 7:04:01,5/02/2022,7:04:01,Delfi,NO SE PODÍA,texto,
5/2/22 7:04:11,5/02/2022,7:04:11,Delfi,mi prima se quedó afuera,texto,
5/2/22 10:24:17,5/02/2022,10:24:17,Michu,MAL FLA,texto,
5/2/22 10:24:23,5/02/2022,10:24:23,Michu,BUEN VIAJE🤑,texto,
5/2/22 10:24:27,5/02/2022,10:24:27,Michu,Porque,texto,
5/2/22 15:39:07,5/02/2022,15:39:07,Delfi,que hacen???,texto,
5/2/22 15:39:15,5/02/2022,15:39:15,Delfi,recién me despierto,texto,
5/2/22 15:39:20,5/02/2022,15:39:20,Sofi,SAME,texto,
5/2/22 15:39:23,5/02/2022,15:39:23,Sofi,lit recien recien,texto,
5/2/22 15:40:53,5/02/2022,15:40:53,Delfi,adjunto= 00003041-PHOTO-2022-02-05-15-40-53.jpg,photo,
5/2/22 15:40:59,5/02/2022,15:40:59,Delfi,HOLA,texto,
5/2/22 15:41:00,5/02/2022,15:41:00,Delfi,ah,texto,
5/2/22 15:42:12,5/02/2022,15:42:12,Sofi,q ondaaaaaaa,texto,
5/2/22 15:42:16,5/02/2022,15:42:16,Pau,Holaaa,texto,
5/2/22 15:42:25,5/02/2022,15:42:25,Sofi,holaaa,texto,
5/2/22 15:42:29,5/02/2022,15:42:29,Sofi,a seguian,texto,
5/2/22 15:42:37,5/02/2022,15:42:37,Sofi,holaa 👋,texto,
5/2/22 15:42:38,5/02/2022,15:42:38,Pau,adjunto= 00003049-PHOTO-2022-02-05-15-42-37.jpg,photo,
5/2/22 15:43:04,5/02/2022,15:43:04,Delfi,uuuuu re de la picada,texto,
5/2/22 15:43:06,5/02/2022,15:43:06,Delfi,o flashie,texto,
5/2/22 15:43:14,5/02/2022,15:43:14,Delfi,HOLAAAA,texto,
5/2/22 15:43:14,5/02/2022,15:43:14,Delfi,AH,texto,
5/2/22 15:43:36,5/02/2022,15:43:36,Michu,uff tengo unas ganas de algo duuuulce,texto,
5/2/22 15:43:38,5/02/2022,15:43:38,Michu,que onda la joda ayerr,texto,
5/2/22 15:43:45,5/02/2022,15:43:45,Sol,Q ondaaa,texto,
5/2/22 15:43:48,5/02/2022,15:43:48,Sol,En q andan,texto,
5/2/22 15:43:50,5/02/2022,15:43:50,Sol,Esooo,texto,
5/2/22 15:43:54,5/02/2022,15:43:54,Sol,Como les fue a las q salieron,texto,
5/2/22 15:44:29,5/02/2022,15:44:29,Pali,en el tren U-u,texto,
5/2/22 15:44:47,5/02/2022,15:44:47,Pali,con mucho dolor de panza :D,texto,
5/2/22 15:45:49,5/02/2022,15:45:49,Sol,Volviendo/yendo?,texto,
5/2/22 15:45:52,5/02/2022,15:45:52,Sol,Uuu mal ahí,texto,
5/2/22 15:46:08,5/02/2022,15:46:08,Sol,Comiste mucho?,texto,
5/2/22 15:46:21,5/02/2022,15:46:21,Pali,nop nada,texto,
5/2/22 15:46:23,5/02/2022,15:46:23,Pali,adjunto= 00003066-STICKER-2022-02-05-15-46-23.webp,sticker,
5/2/22 15:46:36,5/02/2022,15:46:36,Pali,yendooo para vicente lópez,texto,
5/2/22 15:46:44,5/02/2022,15:46:44,Pali,si se juntan por ahí AVISENNNNNNNDJEIANDUWLS,texto,
5/2/22 15:46:46,5/02/2022,15:46:46,Pali,adjunto= 00003069-STICKER-2022-02-05-15-46-46.webp,sticker,
5/2/22 15:47:06,5/02/2022,15:47:06,Pali,adjunto= 00003070-PHOTO-2022-02-05-15-47-06.jpg,photo,
5/2/22 15:47:10,5/02/2022,15:47:10,Pali,adjunto= 00003071-STICKER-2022-02-05-15-47-10.webp,sticker,
5/2/22 15:48:03,5/02/2022,15:48:03,Michu,adjunto= 00003072-STICKER-2022-02-05-15-48-03.webp,sticker,
5/2/22 15:48:05,5/02/2022,15:48:05,Michu,f,texto,
5/2/22 15:48:10,5/02/2022,15:48:10,Michu,OJALA pudiera,texto,
5/2/22 15:48:34,5/02/2022,15:48:34,Pau,adjunto= 00003075-PHOTO-2022-02-05-15-48-34.jpg,photo,
5/2/22 15:49:25,5/02/2022,15:49:25,Michu,JAJAJAJAJAJAJJAJAJAJAJAJA,texto,
5/2/22 15:49:27,5/02/2022,15:49:27,Michu,uy re quiero una yapas,texto,
5/2/22 15:49:28,5/02/2022,15:49:28,Pali,JAJAJAJA,texto,
5/2/22 15:49:35,5/02/2022,15:49:35,Pali,QUIERO DE TODOS LOS SIGNOS,texto,
5/2/22 15:49:44,5/02/2022,15:49:44,Michu,adjunto= 00003080-STICKER-2022-02-05-15-49-44.webp,sticker,
5/2/22 15:49:47,5/02/2022,15:49:47,Michu,uffffffffffffffffffffffff,texto,
